Lease_Number,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6
0002021,5,O&G,WC,587,TERMIN12/01/2011Y,1482.0
0002022,5,O&G,WC,588,EXPIR 01/31/1976,144.0
0005351,5,O&G,WC,588,TERMIN06/20/1989Y,282.0
0011814,5,O&G,WC,588,REJECT,
0012806,5,O&G,WC,588,REJECT,
0013570,5,O&G,WC,588,EXPIR 08/31/1997,1956.0
0005352,5,O&G,WC,589,TERMIN08/11/1993Y,59.0
0014345,5,O&G,WC,589,EXPIR 07/31/1999,1956.0
0002228,5,O&G,WC,590,RELINQ12/27/1977,167.0
0009430,5,O&G,WC,590,EXPIR 05/31/1993,114.0
0014346,5,O&G,WC,590,EXPIR 04/30/1999,105.0
0022567,5,O&G,WC,590,TERMIN03/07/2009Y,2312.0
0002229,5,O&G,WC,591,EXPIR 01/31/1978,206.0
0006600,5,O&G,WC,591,EXPIR 06/30/1989,282.0
0014347,5,O&G,WC,591,EXPIR 06/30/1999,1935.0
0006601,5,O&G,WC,592,EXPIR 06/30/1989Y,282.0
0013851,5,O&G,WC,592,RELINQ04/17/1997Y,730.0
0019727,5,O&G,WC,592,EXPIR 07/31/2003,2169.0
0002023,5,O&G,WC,593,TERMIN07/30/2012Y,818.0
0002024,5,O&G,WC,594,TERMIN10/07/2007Y,48.0
0002437,5,O&G,WC,595,TERMIN05/12/1990Y,985.0
0025926,5,O&G,WC,595,EXPIR 05/31/2009Y,2628.0
0006602,5,O&G,WC,596,TERMIN07/15/1989,985.0
0011815,5,O&G,WC,596,EXPIR 05/31/1995,1926.0
0016211,5,O&G,WC,596,EXPIR 08/31/2001,1711.0
0025927,5,O&G,WC,596,EXPIR 05/31/2009,2349.0
0003972,5,O&G,WC,597,TERMIN12/16/1991Y,78.0
0016212,5,O&G,WC,597,EXPIR 08/31/2001,1689.0
0023779,5,O&G,WC,597,EXPIR 06/30/2007,2349.0
0005353,5,O&G,WC,598,RELINQ03/31/1988,1055.0
0016213,5,O&G,WC,598,REJECT,
0017815,5,O&G,WC,598,TERMIN05/31/2010Y,2894.0
0008411,5,O&G,WC,599,EXPIR 06/30/1991,362.0
0014348,5,O&G,WC,599,TERMIN05/31/2010Y,2894.0
0005354,5,O&G,WC,600,TERMIN06/30/1989Y,282.0
0011816,5,O&G,WC,600,REJECT,
0012807,5,O&G,WC,600,TERMIN03/19/2006Y,2237.0
0003386,5,O&G,WC,601,TERMIN09/20/2005Y,1364.0
0027808,5,O&G,WC,601,RELINQ05/14/2010,1963.0
0016214,5,O&G,WC,602,EXPIR 08/31/2001,185.0
0024777,5,O&G,WC,602,EXPIR 06/30/2008,1284.0
0005355,5,O&G,WC,603,EXPIR 06/30/1988,992.0
0016215,5,O&G,WC,603,EXPIR 08/31/2001,1689.0
0023780,5,O&G,WC,603,EXPIR 04/30/2007,2025.0
0002230,5,O&G,WC,604,EXPIR 01/31/1978,114.0
0005356,5,O&G,WC,604,EXPIR 06/30/1988,992.0
0010601,5,O&G,WC,604,TERMIN08/20/1994Y,148.0
0017816,5,O&G,WC,604,EXPIR 06/30/2002,185.0
0024778,5,O&G,WC,604,EXPIR 06/30/2008,2266.0
0002231,5,O&G,WC,605,TERMIN07/07/1999Y,83.0
0024779,5,O&G,WC,605,EXPIR 06/30/2008,1284.0
0002232,5,O&G,WC,606,TERMIN09/25/2003Y,2608.0
0025928,5,O&G,WC,606,RELINQ04/19/2011Y,1978.0
0003321,5,O&G,WC,607,TERMIN11/01/1981,477.0
0010602,5,O&G,WC,607,TERMIN10/09/1999Y,105.0
0003285,5,O&G,WC,608,TERMIN08/14/1989Y,276.0
0002850,5,O&G,WC,609,TERMIN01/16/1999Y,1364.0
0021568,5,O&G,WC,609,EXPIR 04/30/2005,105.0
0027809,5,O&G,WC,609,EXPIR 05/31/2011,2058.0
0004095,5,O&G,WC,610,EXPIR 09/30/1984,540.0
0008412,5,O&G,WC,610,EXPIR 06/30/1991Y,981.0
0016216,5,O&G,WC,610,TERMIN04/14/2015Y,1284.0
0006603,5,O&G,WC,611,EXPIR 06/30/1989,282.0
0016217,5,O&G,WC,611,EXPIR 06/30/2001,1711.0
0002557,5,O&G,WC,612,TERMIN08/04/1992Y,56.0
0014349,5,O&G,WC,612,EXPIR 06/30/1999,1935.0
0003286,5,O&G,WC,613,TERMIN05/23/1998Y,491.0
0021059,5,O&G,WC,613,TERMIN12/27/2004,2219.0
0027810,5,O&G,WC,613,EXPIR 05/31/2011,2477.0
0006604,5,O&G,WC,614,TERMIN10/12/1989,774.0
0016218,5,O&G,WC,614,TERMIN05/01/2002Y,2148.0
0025929,5,O&G,WC,614,EXPIR 05/31/2009,2066.0
0004096,5,O&G,WC,615,RELINQ09/28/1984,540.0
0011817,5,O&G,WC,615,RELINQ04/30/1993,771.0
0015118,5,O&G,WC,615,TERMIN08/31/2009Y,105.0
0002558,5,O&G,WC,616,TERMIN06/21/1990Y,276.0
0012808,5,O&G,WC,616,TERMIN01/12/2013Y,2477.0
0002559,5,O&G,WC,617,TERMIN04/19/1992Y,540.0
0013852,5,O&G,WC,617,TERMIN08/07/2010Y,2312.0
0004200,5,O&G,WC,618,TERMIN06/30/2007Y,1364.0
0002233,5,O&G,WC,619,TERMIN02/11/1995Y,83.0
0016219,5,O&G,WC,619,EXPIR 05/31/2001,83.0
0024780,5,O&G,WC,619,EXPIR 04/30/2008,2859.0
0002234,5,O&G,WC,620,TERMIN09/24/2003Y,2608.0
0025930,5,O&G,WC,620,EXPIR 05/31/2009,2058.0
0002235,5,O&G,WC,621,TERMIN02/22/1978,115.0
0011818,5,O&G,WC,621,EXPIR 04/30/1995,1138.0
0017817,5,O&G,WC,621,EXPIR 07/31/2002,1777.0
0024781,5,O&G,WC,621,RELINQ04/16/2007,1364.0
0004775,5,O&G,WC,622,EXPIR 08/31/1986,282.0
0009431,5,O&G,WC,622,EXPIR 05/31/1993,1750.0
0023781,5,O&G,WC,622,EXPIR 04/30/2007,2025.0
0004776,5,O&G,WC,623,REJECT,
0005112,5,O&G,WC,623,RELINQ03/31/1987,282.0
0009432,5,O&G,WC,623,EXPIR 05/31/1993,1750.0
0017818,5,O&G,WC,623,EXPIR 06/30/2002,2312.0
0002236,5,O&G,WC,624,TERMIN04/19/1988Y,282.0
0012809,5,O&G,WC,624,EXPIR 04/30/1996,2010.0
0017819,5,O&G,WC,624,TERMIN03/02/2003Y,78.0
0033064,5,O&G,WC,624,EXPIR 05/31/2014,3296.0
0002237,5,O&G,WC,625,TERMIN03/02/1986Y,282.0
0012810,5,O&G,WC,625,EXPIR 04/30/1996,2010.0
0017820,5,O&G,WC,625,EXPIR 06/30/2002,2312.0
0024782,5,O&G,WC,625,RELINQ03/18/2008Y,2058.0
0027811,5,O&G,WC,626,RELINQ04/15/2009,2481.0
0017821,5,O&G,WC,627,EXPIR 06/30/2002,1935.0
0027812,5,O&G,WC,627,RELINQ04/15/2009,2481.0
0002851,5,O&G,WC,628,EXPIR 11/30/1979,117.0
0005357,5,O&G,WC,628,TERMIN08/15/1994Y,105.0
0015119,5,O&G,WC,628,RELINQ06/11/1999,1904.0
0024783,5,O&G,WC,628,EXPIR 06/30/2008,1284.0
0002025,5,O&G,WC,629,RELINQ01/29/1976,81.0
0006605,5,O&G,WC,629,REJECT,
0007635,5,O&G,WC,629,EXPIR 07/01/1991,540.0
0016220,5,O&G,WC,629,EXPIR 05/31/2001,1689.0
0027813,5,O&G,WC,629,EXPIR 05/31/2011,2877.0
0002560,5,O&G,WC,630,TERMIN07/09/2008Y,2409.0
0002561,5,O&G,WC,631,REJECT,
0004201,5,O&G,WC,631,EXPIR 12/31/1984Y,276.0
0015120,5,O&G,WC,631,TERMIN10/10/2001Y,1689.0
0023782,5,O&G,WC,631,EXPIR 06/30/2007,2058.0
0032122,5,O&G,WC,631,RELINQ05/26/2010,1586.0
0017822,5,O&G,WC,632,EXPIR 06/30/2002,1689.0
0002238,5,O&G,WC,633,TERMIN11/09/2007Y,105.0
0002239,5,O&G,WC,634,TERMIN02/28/1978,233.0
0010603,5,O&G,WC,634,EXPIR 04/30/1994,250.0
0015121,5,O&G,WC,634,RELINQ06/11/1999,1904.0
0012811,5,O&G,WC,635,TERMIN02/28/1998Y,1904.0
0021060,5,O&G,WC,635,REJECT,
0021569,5,O&G,WC,635,RELINQ03/23/2004Y,1819.0
0004202,5,O&G,WC,636,EXPIR 12/31/1984,276.0
0015122,5,O&G,WC,636,RELINQ06/11/1999,1904.0
0023783,5,O&G,WC,636,EXPIR 06/30/2007,2058.0
0032123,5,O&G,WC,636,RELINQ05/26/2010,1586.0
0004097,5,O&G,WC,637,TERMIN02/04/1990Y,276.0
0015123,5,O&G,WC,637,EXPIR 06/30/2000,2219.0
0022568,5,O&G,WC,637,EXPIR 04/30/2006,2349.0
0002026,5,O&G,WC,638,TERMIN09/28/1992Y,78.0
0015124,5,O&G,WC,638,TERMIN08/12/2009Y,2312.0
0002027,5,O&G,WC,639,TERMIN08/12/2009Y,2312.0
0027814,5,O&G,WC,640,RELINQ04/15/2009,2481.0
0010604,5,O&G,WC,641,RELINQ11/15/1991,540.0
0017823,5,O&G,WC,641,EXPIR 06/30/2002,59.0
0027815,5,O&G,WC,641,RELINQ04/15/2009,2481.0
0002240,5,O&G,WC,642,TERMIN06/01/2010Y,3041.0
0002241,5,O&G,WC,643,TERMIN06/01/2010Y,3041.0
0009433,5,O&G,WC,644,EXPIR 05/31/1993,282.0
0017824,5,O&G,WC,644,EXPIR 06/30/2002,78.0
0003973,5,O&G,WC,645,TERMIN05/28/2010Y,105.0
0004411,5,O&G,WC,646,TERMIN10/25/1990Y,540.0
0017825,5,O&G,WC,646,EXPIR 06/30/2002,59.0
0027816,5,O&G,WC,646,RELINQ04/15/2009,2481.0
0019728,5,O&G,WC,647,EXPIR 06/30/2003,59.0
0027817,5,O&G,WC,647,RELINQ04/15/2009,2481.0
0002028,5,O&G,WC,648,TERMIN04/01/1977Y,81.0
0004268,5,O&G,WC,648,TERMIN03/07/2009Y,2312.0
0017826,5,O&G,WC,649,EXPIR 04/30/2002,1704.0
0002242,5,O&G,WC,650,RELINQ12/30/1974,117.0
0006606,5,O&G,WC,650,EXPIR 07/01/1991,78.0
0015125,5,O&G,WC,650,EXPIR 08/31/2000,2219.0
0025931,5,O&G,WC,650,EXPIR 06/30/2009,2349.0
0034217,5,O&G,WC,650,RELINQ09/19/2016,3296.0
0002243,5,O&G,WC,651,RELINQ12/30/1977,
0015126,5,O&G,WC,651,EXPIR 08/31/2000,1904.0
0007636,5,O&G,WC,652,EXPIR 08/31/1990,967.0
0015127,5,O&G,WC,652,RELINQ06/23/1999,1904.0
0007637,5,O&G,WC,653,EXPIR 08/31/1990,967.0
0012812,5,O&G,WC,653,EXPIR 04/30/1996,981.0
0017827,5,O&G,WC,653,EXPIR 06/30/2002,105.0
0006607,5,O&G,WC,654,RELINQ06/18/1991,40.0
0013853,5,O&G,WC,654,EXPIR 06/30/1998,981.0
0017828,5,O&G,WC,655,RELINQ05/27/1999,1904.0
0002244,5,O&G,WC,656,EXPIR 01/31/1978,
0006608,5,O&G,WC,656,EXPIR 06/29/1989,59.0
0011819,5,O&G,WC,656,RELINQ12/22/1993,3.0
0016221,5,O&G,WC,656,EXPIR 06/30/2001,83.0
0024784,5,O&G,WC,656,EXPIR 06/30/2008,724.0
0034218,5,O&G,WC,656,RELINQ09/19/2016,3296.0
0002245,5,O&G,WC,657,EXPIR 01/31/1978,
0011820,5,O&G,WC,657,EXPIR 04/30/1995,83.0
0016222,5,O&G,WC,657,EXPIR 06/30/2001,1904.0
0024785,5,O&G,WC,657,EXPIR 06/30/2008,724.0
0034219,5,O&G,WC,657,RELINQ09/19/2016,3296.0
0006609,5,O&G,WC,658,EXPIR 06/30/1989,985.0
0006610,5,O&G,WC,659,RELINQ12/16/1988,985.0
0002246,5,O&G,WC,660,RELINQ12/29/1977,250.0
0006611,5,O&G,WC,660,EXPIR 06/30/1989,985.0
0011821,5,O&G,WC,660,EXPIR 04/30/1995,3.0
0016223,5,O&G,WC,660,EXPIR 06/30/2001,1904.0
0035576,5,O&G,WC,660,RELINQ05/13/2016,3296.0
0002247,5,O&G,WC,661,RELINQ01/22/1975,117.0
0006612,5,O&G,WC,661,TERMIN07/29/1990Y,985.0
0016224,5,O&G,WC,661,TERMIN03/05/2017Y,3026.0
0016225,5,O&G,WC,662,RELINQ06/29/1999,689.0
0006613,5,O&G,WC,663,EXPIR 06/30/1989Y,40.0
0012813,5,O&G,WC,663,EXPIR 06/30/1996,981.0
0017829,5,O&G,WC,663,EXPIR 07/31/2002,2058.0
0024786,5,O&G,WC,663,TERMIN03/04/2013Y,1819.0
0006786,1,O&G,WD,16,REJECT,
0007788,1,O&G,WD,16,EXPIR 07/01/1991,59.0
0016468,1,O&G,WD,16,RELINQ06/18/2001,1364.0
0005668,1,O&G,WD,17,TERMIN07/10/2004Y,560.0
0005669,1,O&G,WD,18,TERMIN08/02/1998Y,185.0
0026132,1,O&G,WD,18,EXPIR 04/30/2009,2479.0
0007789,1,O&G,WD,19,TERMIN06/12/1998Y,185.0
0024999,1,O&G,WD,19,EXPIR 04/30/2008,276.0
0000365,1,O&G,WD,20,RELINQ02/17/1957,117.0
0001363,1,O&G,WD,20,EXPIR 05/27/1970Y,112.0
0001446,1,O&G,WD,20,REJECT,
0003600,1,O&G,WD,20,EXPIR 07/31/1982,276.0
0007789,1,O&G,WD,20,TERMIN06/12/1998Y,185.0
0025000,1,O&G,WD,20,EXPIR 04/30/2008,276.0
0033117,1,O&G,WD,20,RELINQ07/20/2011,2850.0
0034849,1,O&G,WD,20,EXPIR 04/30/2018,2970.0
0000366,1,O&G,WD,21,EXPIR 06/17/1957,
0001447,1,O&G,WD,21,SOP   01/03/2025Y,3407.0
0018070,1,O&G,WD,21,EXPIR 06/30/2002,1138.0
0025001,1,O&G,WD,21,EXPIR 04/30/2008,2481.0
0001364,1,O&G,WD,22,TERMIN06/04/2015Y,114.0
0004673,1,O&G,WD,22,TERMIN06/04/2015,2312.0
0012060,1,O&G,WD,22,TERMIN11/07/1995,185.0
0018071,1,O&G,WD,22,EXPIR 06/30/2002,1138.0
0025002,1,O&G,WD,22,RELINQ02/07/2008,2481.0
0032233,1,O&G,WD,22,EXPIR 06/30/2013,2481.0
0001331,1,O&G,WD,23,TERMIN09/01/2015Y,2312.0
0004674,1,O&G,WD,23,TERMIN06/04/2015,2312.0
0004675,1,O&G,WD,23,TERMIN06/04/2015,2312.0
0000691,1,O&G,WD,24,TERMIN09/01/2015Y,2312.0
0004676,1,O&G,WD,24,TERMIN06/04/2015,2312.0
0000029,1,O&G,WD,25,EXPIR 06/17/1957,
0000021,1,O&G,WD,26,RELINQ09/01/1955,
0000692,1,O&G,WD,26,RELINQ09/28/1973Y,78.0
0003794,1,O&G,WD,26,TERMIN03/25/1985Y,274.0
0004677,1,O&G,WD,26,NO-ISS,
0010874,1,O&G,WD,26,EXPIR 06/30/1994,1855.0
0015360,1,O&G,WD,26,EXPIR 08/31/2000,1138.0
0022771,1,O&G,WD,26,EXPIR 06/30/2006,2738.0
0031423,1,O&G,WD,26,TERMIN02/15/2015,2266.0
0000023,1,O&G,WD,27,RELINQ12/30/1970,37.0
0004473,1,O&G,WD,27,RELINQ03/15/2024Y,3151.0
0000384,1,O&G,WD,28,RELINQ03/15/2024Y,3151.0
0004893,1,O&G,WD,28,TERMIN06/14/1992Y,78.0
0014561,1,O&G,WD,28,EXPIR 06/30/1999,1138.0
0021689,1,O&G,WD,28,EXPIR 04/30/2005,2738.0
0027953,1,O&G,WD,28,EXPIR 05/31/2011,2266.0
0034355,1,O&G,WD,28,RELINQ07/27/2020,3209.0
0036946,1,O&G,WD,28,PRIMRY02/01/2021,3209.0
0000385,1,O&G,WD,29,RELINQ03/15/2024Y,3151.0
0000026,1,O&G,WD,30,SOP   02/17/2025Y,3407.0
0000016,1,O&G,WD,31,SOP   02/17/2025Y,3407.0
0000367,1,O&G,WD,32,SOP   01/24/2025Y,3407.0
0001067,1,O&G,WD,32,TERMIN12/31/2018Y,3151.0
0001332,1,O&G,WD,32,TERMIN12/31/2018Y,3151.0
0001448,1,O&G,WD,33,EXPIR 04/30/1971,117.0
0001494,1,O&G,WD,33,TERMIN12/21/1977Y,39.0
0005670,1,O&G,WD,33,TERMIN09/02/1995Y,185.0
0018072,1,O&G,WD,33,RELINQ07/26/2000,730.0
0026133,1,O&G,WD,33,EXPIR 04/30/2009,2479.0
0035269,1,O&G,WD,33,RELINQ06/16/2016,2375.0
0001068,1,O&G,WD,34,RELINQ05/29/1967,112.0
0001873,1,O&G,WD,34,EXPIR 12/31/1973,276.0
0002932,1,O&G,WD,34,REJECT,
0003414,1,O&G,WD,34,TERMIN03/20/2017Y,3295.0
0004241,1,O&G,WD,34,EXPIR 12/31/1984,81.0
0012993,1,O&G,WD,34,TERMIN09/28/1996,1643.0
0018073,1,O&G,WD,34,EXPIR 07/31/2002,114.0
0026134,1,O&G,WD,34,EXPIR 04/30/2009,2479.0
0037450,1,O&G,WD,34,PRIMRY07/01/2023,3481.0
0001069,1,O&G,WD,35,RELINQ12/19/1991Y,114.0
0002165,1,O&G,WD,35,TERMIN02/17/1983Y,112.0
0006786,1,O&G,WD,35,REJECT,
0007788,1,O&G,WD,35,EXPIR 07/01/1991,59.0
0013641,1,O&G,WD,35,TERMIN02/22/2006Y,730.0
0031424,1,O&G,WD,35,RELINQ03/26/2013,2967.0
0037451,1,O&G,WD,35,PRIMRY07/01/2023,3481.0
0001070,1,O&G,WD,36,EXPIR 05/31/1967,37.0
0001988,1,O&G,WD,36,RELINQ07/14/1982Y,112.0
0002165,1,O&G,WD,36,TERMIN02/17/1983Y,112.0
0002166,1,O&G,WD,36,RELINQ10/30/1975,114.0
0005671,1,O&G,WD,36,TERMIN06/06/1991Y,967.0
0008454,1,O&G,WD,36,EXPIR 06/30/1991,59.0
0013945,1,O&G,WD,36,EXPIR 05/31/1998,1138.0
0023956,1,O&G,WD,36,TERMIN10/31/2015Y,3217.0
0012061,1,O&G,WD,37,EXPIR 04/30/1995,828.0
0018074,1,O&G,WD,37,EXPIR 06/30/2002,1138.0
0025003,1,O&G,WD,37,EXPIR 04/30/2008,105.0
0033118,1,O&G,WD,37,RELINQ07/20/2011,2850.0
0005672,1,O&G,WD,38,TERMIN05/07/1991Y,967.0
0013946,1,O&G,WD,38,EXPIR 05/31/1998,1138.0
0022772,1,O&G,WD,38,TERMIN09/13/2013Y,105.0
0001071,1,O&G,WD,39,RELINQ12/30/1966,114.0
0003183,1,O&G,WD,39,EXPIR 06/30/1980,276.0
0005673,1,O&G,WD,39,TERMIN10/09/1988,967.0
0012062,1,O&G,WD,39,EXPIR 05/31/1995,83.0
0016469,1,O&G,WD,39,TERMIN11/08/2014Y,3217.0
0001072,1,O&G,WD,40,TERMIN05/11/2008Y,105.0
0033119,1,O&G,WD,40,EXPIR 05/31/2014,3026.0
0035613,1,O&G,WD,40,EXPIR 06/30/2020,3247.0
0037452,1,O&G,WD,40,PRIMRY07/01/2023,3481.0
0001073,1,O&G,WD,41,TERMIN10/25/2013Y,105.0
0035270,1,O&G,WD,41,RELINQ06/02/2017,2375.0
0037453,1,O&G,WD,41,PRIMRY07/01/2023,3481.0
0001074,1,O&G,WD,42,REJECT,
0001495,1,O&G,WD,42,TERMIN12/02/1995Y,276.0
0016470,1,O&G,WD,42,TERMIN01/26/2014,2777.0
0037454,1,O&G,WD,42,PRIMRY07/01/2023,3481.0
0001496,1,O&G,WD,43,TERMIN12/02/1995Y,276.0
0016471,1,O&G,WD,43,TERMIN08/27/2002,1364.0
0026135,1,O&G,WD,43,EXPIR 04/30/2009,2503.0
0035271,1,O&G,WD,43,RELINQ06/16/2016,2375.0
0000137,1,O&G,WD,44,TERMIN09/18/2015Y,3288.0
0000138,1,O&G,WD,45,TERMIN12/28/2015Y,3288.0
0000139,1,O&G,WD,46,RELINQ10/13/1960Y,
0004004,1,O&G,WD,46,RELINQ02/24/1984,81.0
0009686,1,O&G,WD,46,EXPIR 07/31/1993,415.0
0014562,1,O&G,WD,46,EXPIR 06/30/1999,1777.0
0021690,1,O&G,WD,46,EXPIR 04/30/2005,687.0
0027954,1,O&G,WD,46,EXPIR 05/31/2011,2631.0
0034356,1,O&G,WD,46,RELINQ09/03/2015,78.0
0003184,1,O&G,WD,47,REJECT,
0003415,1,O&G,WD,47,REJECT,
0003795,1,O&G,WD,47,REJECT04/04/1985,
0004005,1,O&G,WD,47,RELINQ02/29/1984,78.0
0010875,1,O&G,WD,47,RELINQ06/22/1994,582.0
0015361,1,O&G,WD,47,EXPIR 08/31/2000,1138.0
0022773,1,O&G,WD,47,RELINQ03/15/2024Y,3151.0
0000140,1,O&G,WD,48,RELINQ12/11/1956,
0003185,1,O&G,WD,48,EXPIR 06/30/1980,115.0
0005674,1,O&G,WD,48,EXPIR 06/30/1988,81.0
0010876,1,O&G,WD,48,TERMIN07/09/2002Y,1284.0
0025004,1,O&G,WD,48,EXPIR 05/31/2008,2904.0
0034357,1,O&G,WD,48,RELINQ09/18/2015,2375.0
0000141,1,O&G,WD,49,EXPIR 05/07/1957,
0005675,1,O&G,WD,49,EXPIR 06/30/1988,83.0
0010877,1,O&G,WD,49,TERMIN04/30/1995Y,1511.0
0016472,1,O&G,WD,49,REJECT,
0018075,1,O&G,WD,49,EXPIR 06/30/2002,1904.0
0025005,1,O&G,WD,49,RELINQ05/03/2006,2058.0
0033120,1,O&G,WD,49,EXPIR 05/31/2014,2961.0
0000142,1,O&G,WD,50,EXPIR 05/07/1957,
0005050,1,O&G,WD,50,TERMIN07/01/2007Y,2003.0
0000151,1,O&G,WD,56,EXPIR 02/13/1957,
0004678,1,O&G,WD,56,EXPIR 06/06/1982,
0014563,1,O&G,WD,56,EXPIR 04/30/1999,1870.0
0025006,1,O&G,WD,56,EXPIR 04/30/2008,2268.0
0000145,1,O&G,WD,57,EXPIR 08/12/1957,
0001449,1,O&G,WD,57,RELINQ10/26/2021Y,3035.0
0005676,1,O&G,WD,57,EXPIR 06/30/1988,35.0
0010878,1,O&G,WD,57,TERMIN07/01/2007Y,2894.0
0033672,1,O&G,WD,57,RELINQ04/28/2015,2049.0
0000146,1,O&G,WD,58,TERMIN04/09/2014Y,3.0
0000147,1,O&G,WD,59,EXPIR 08/16/1975Y,1.0
0005677,1,O&G,WD,59,TERMIN12/18/1988,59.0
0012063,1,O&G,WD,59,RELINQ07/26/1995,250.0
0016473,1,O&G,WD,59,TERMIN04/17/2015Y,2579.0
0000148,1,O&G,WD,60,EXPIR 04/23/1957,
0005678,1,O&G,WD,60,EXPIR 06/30/1988,56.0
0010879,1,O&G,WD,60,EXPIR 06/30/1994,1138.0
0015362,1,O&G,WD,60,TERMIN04/16/2002Y,236.0
0034358,1,O&G,WD,60,RELINQ09/03/2015,78.0
0003186,1,O&G,WD,61,TERMIN02/04/2015Y,2579.0
0035801,1,O&G,WD,61,RELINQ04/24/2020,2970.0
0001075,1,O&G,WD,62,RELINQ05/24/1967Y,39.0
0003187,1,O&G,WD,62,REJECT,
0003601,1,O&G,WD,62,TERMIN06/18/2002Y,730.0
0025007,1,O&G,WD,62,TERMIN10/31/2010Y,3008.0
0001076,1,O&G,WD,63,RELINQ05/29/1967,112.0
0002933,1,O&G,WD,63,TERMIN04/09/1997Y,730.0
0019839,1,O&G,WD,63,RELINQ05/25/2016Y,2579.0
0001077,1,O&G,WD,64,TERMIN11/15/1979Y,227.0
0012064,1,O&G,WD,64,EXPIR 04/30/1995,1407.0
0016474,1,O&G,WD,64,EXPIR 08/31/2001,1138.0
0025008,1,O&G,WD,64,TERMIN02/21/2017Y,2777.0
0001078,1,O&G,WD,65,RELINQ04/25/1967,8.0
0012361,1,O&G,WD,65,RELINQ04/24/1967,37.0
0015363,1,O&G,WD,65,TERMIN11/18/2015Y,1284.0
0001079,1,O&G,WD,66,EXPIR 05/31/1967,10.0
0016475,1,O&G,WD,66,EXPIR 05/31/2001,1138.0
0027955,1,O&G,WD,66,EXPIR 05/31/2011,2631.0
0000179,1,O&G,WD,67,UNIT  02/27/2006Y,2451.0
0001080,1,O&G,WD,67,EXPIR 05/31/1967,10.0
0004894,1,O&G,WD,67,TERMIN05/22/1989Y,1.0
0012994,1,O&G,WD,67,RELINQ04/25/1996,1364.0
0018076,1,O&G,WD,67,EXPIR 07/31/2002,1138.0
0027179,1,O&G,WD,67,TERMIN09/05/2011Y,2058.0
0000180,1,O&G,WD,68,UNIT  02/27/2006Y,2451.0
0001080,1,O&G,WD,68,EXPIR 05/31/1967,10.0
0001081,1,O&G,WD,68,CONSOL03/21/1966,
0002167,1,O&G,WD,68,REJECT,
0005679,1,O&G,WD,68,EXPIR 06/30/1988,967.0
0012065,1,O&G,WD,68,EXPIR 05/31/1995,1.0
0016476,1,O&G,WD,68,EXPIR 05/31/2001,1138.0
0027180,1,O&G,WD,68,TERMIN04/08/2016Y,2375.0
0000181,1,O&G,WD,69,UNIT  02/27/2006Y,2451.0
0000182,1,O&G,WD,70,UNIT  02/27/2006Y,2451.0
0000838,1,O&G,WD,71,UNIT  02/27/2006Y,2451.0
0001082,1,O&G,WD,72,TERMIN04/01/2022Y,1284.0
0001083,1,O&G,WD,73,UNIT  05/01/2025Y,1284.0
0001084,1,O&G,WD,74,UNIT  05/01/2025Y,1284.0
0001085,1,O&G,WD,75,RELINQ05/24/2022Y,105.0
0001589,1,O&G,WD,76,EXPIR 06/30/1972,37.0
0004242,1,O&G,WD,76,TERMIN06/19/1995Y,114.0
0016477,1,O&G,WD,76,EXPIR 08/31/2001,1138.0
0025009,1,O&G,WD,76,RELINQ05/25/2007,1978.0
0001590,1,O&G,WD,77,REJECT,
0014564,1,O&G,WD,77,TERMIN08/09/2001Y,1138.0
0027956,1,O&G,WD,77,RELINQ03/27/2009,2503.0
0001450,1,O&G,WD,78,EXPIR 04/30/1971,
0004121,1,O&G,WD,78,REJECT,
0004521,1,O&G,WD,78,REJECT,
0004843,1,O&G,WD,78,REJECT,
0005114,1,O&G,WD,78,REJECT02/17/1982,
0008455,1,O&G,WD,78,EXPIR 05/31/1991,78.0
0008456,1,O&G,WD,78,EXPIR 05/31/1991,78.0
0016478,1,O&G,WD,78,RELINQ06/19/2001Y,560.0
0023957,1,O&G,WD,78,EXPIR 06/30/2007,2579.0
0034359,1,O&G,WD,78,RELINQ07/27/2016,2579.0
0001449,1,O&G,WD,79,RELINQ10/26/2021Y,3035.0
0001874,1,O&G,WD,79,RELINQ10/26/2021Y,3035.0
0001449,1,O&G,WD,80,RELINQ10/26/2021Y,3035.0
0001874,1,O&G,WD,80,RELINQ10/26/2021Y,3035.0
0001989,1,O&G,WD,80,RELINQ10/26/2021Y,3035.0
0002136,1,O&G,WD,80,RELINQ10/26/2021Y,3035.0
0010880,1,O&G,WD,80,EXPIR 04/30/1994,415.0
0015364,1,O&G,WD,80,EXPIR 06/30/2000,2079.0
0022774,1,O&G,WD,80,RELINQ05/10/2004,2640.0
0027181,1,O&G,WD,80,RELINQ04/29/2009,2628.0
0000149,1,O&G,WD,81,EXPIR 04/23/1957,
0004895,1,O&G,WD,85,TERMIN05/09/2019Y,3035.0
0002934,1,O&G,WD,86,TERMIN08/30/2010Y,2636.0
0004243,1,O&G,WD,86,TERMIN06/27/2020Y,3035.0
0002935,1,O&G,WD,87,EXPIR 11/30/1979,115.0
0004006,1,O&G,WD,87,RELINQ01/03/1984,346.0
0005680,1,O&G,WD,87,EXPIR 06/30/1988,724.0
0007790,1,O&G,WD,87,EXPIR 07/01/1991,724.0
0007791,1,O&G,WD,87,EXPIR 07/01/1991,724.0
0010881,1,O&G,WD,87,RELINQ03/28/1991,114.0
